User ID,Device Type,Usage Hours Per Day,Energy Consumption,User Preferences,Malfunction Incidents,Device Age,Smart Home Efficiency
511,Doorbell Camera Pro,19.76,6.82,1,4,37,0
512,Smart Lock,21.37,7.28,0,2,19,0
513,Smart Hub,5.18,9.65,0,0,37,0
514,Smart Lock,7.18,2.68,1,2,53,0
515,Smart Lock,7.29,0.28,0,3,20,0
516,Doorbell Camera Pro,9.36,5.5,0,0,52,0
517,Smart Thermosta,9.74,7.1,1,3,2,1
518,Outdoor Camera Pro,13.3,7.93,1,4,57,0
519,Outdoor Camera Pro,4.26,2.02,1,4,7,1
520,Doorbell Camera Pro,16.74,2.69,1,2,33,1
521,Smart Lock,4.44,5.17,0,2,53,0
522,Smart Hub,7.79,3.37,0,4,50,0
523,Smart Lock,12.33,8.62,0,1,42,0
524,Doorbell Camera Pro,19.22,4.79,1,4,6,1
525,Outdoor Camera Pro,17.88,8.02,0,0,7,0
526,Smart Lock,15.67,5.85,0,3,44,0
527,Outdoor Camera Pro,4.16,7.75,1,4,18,0
528,Smart Hub,13.36,3.39,0,4,43,0
529,Outdoor Camera Pro,2.55,8.33,0,3,54,0
530,Outdoor Camera Pro,9.37,2.82,1,3,29,1
531,Smart Thermosta,10.22,5.51,0,0,19,0
532,Smart Thermosta,1.44,2.22,1,3,25,1
533,Smart Thermosta,6.94,4.81,1,2,4,1
534,Outdoor Camera Pro,22.96,3.25,0,4,51,0
535,Doorbell Camera Pro,22.91,2.74,0,3,13,0
536,Outdoor Camera Pro,8.78,9.67,0,0,32,0
537,Doorbell Camera Pro,1.51,1.68,1,3,27,1
538,Doorbell Camera Pro,4.71,7.89,1,4,51,0
539,Smart Thermosta,9.72,9.84,0,1,34,0
540,Smart Lock,22.77,0.3,0,3,28,0
541,Smart Hub,3.82,7.02,1,2,9,0
542,Smart Thermosta,18.44,2.6,0,4,8,0
543,Smart Thermosta,3.05,0.5,0,0,21,0
544,Smart Lock,23.56,4.09,1,4,46,1
545,Smart Hub,9.47,9.36,0,1,30,0
546,Outdoor Camera Pro,18.72,0.22,0,0,29,1
547,Outdoor Camera Pro,8.55,5.92,0,1,9,0
548,Smart Thermosta,15.25,5.06,0,1,13,0
549,Smart Hub,5.01,8.75,1,2,18,0
550,Smart Thermosta,3.93,0.93,1,3,38,0
551,Doorbell Camera Pro,22.54,6.85,1,2,55,0
552,Smart Thermosta,22.06,6.83,1,2,22,1
553,Smart Thermosta,21.36,6.72,0,2,31,0
554,Outdoor Camera Pro,15.2,9.43,0,0,35,0
555,Outdoor Camera Pro,19.49,8.25,0,3,42,0
556,Outdoor Camera Pro,2.12,0.52,0,3,42,0
557,Doorbell Camera Pro,8.37,4.76,1,0,10,1
558,Outdoor Camera Pro,7.87,4.04,0,2,9,0
559,Smart Hub,15.44,3.17,0,2,31,0
560,Smart Lock,8.87,4.57,1,1,44,1
561,Smart Hub,3.99,3.9,1,1,56,0
562,Smart Hub,14.52,4.38,1,4,40,1
563,Outdoor Camera Pro,19.64,9.79,0,1,24,0
564,Smart Lock,9.48,0.98,1,3,41,1
565,Smart Lock,3.61,9.23,0,0,49,0
566,Smart Lock,5.12,4.85,0,2,8,0
567,Doorbell Camera Pro,6.08,6.28,1,4,50,0
568,Outdoor Camera Pro,7.55,8.32,1,1,20,0
569,Smart Lock,15.61,3.67,1,4,17,1
570,Doorbell Camera Pro,14.62,4.36,0,0,28,1
571,Smart Thermosta,16.86,4.15,0,0,6,1
572,Smart Thermosta,9.02,3.81,0,4,42,0
573,Doorbell Camera Pro,19.86,9.26,1,4,33,1
574,Doorbell Camera Pro,5.3,8.31,0,4,28,0
575,Outdoor Camera Pro,11.52,1.18,0,2,53,0
576,Outdoor Camera Pro,19.32,1.17,0,3,57,0
577,Smart Thermosta,4.73,4.34,0,1,1,0
578,Smart Lock,3.08,1.08,1,1,41,0
579,Smart Thermosta,21.27,6.23,0,1,52,0
580,Smart Lock,8.56,1.52,1,4,35,1
581,Smart Lock,16.57,5.27,1,4,24,1
582,Outdoor Camera Pro,1.1,0.17,0,4,6,0
583,Smart Hub,16.72,3.23,0,2,7,0
584,Smart Hub,7.93,6.8,1,2,9,0
585,Doorbell Camera Pro,1.81,4.89,0,2,37,0
586,Outdoor Camera Pro,14.83,9.78,1,2,16,1
587,Smart Lock,6.16,8.75,0,0,34,0
588,Smart Hub,9.59,3.65,0,2,35,0
589,Smart Lock,2.39,0.55,1,2,35,1
590,Smart Hub,3.96,8.47,0,2,20,0
591,Smart Hub,7.5,9.12,1,1,58,0
592,Smart Hub,2.61,8.22,1,1,23,0
593,Outdoor Camera Pro,21.9,1.37,0,1,42,0
594,Smart Thermosta,0.64,9.98,1,3,54,0
595,Smart Lock,11.87,2.66,0,0,35,1
596,Outdoor Camera Pro,3.4,7.27,0,4,47,0
597,Outdoor Camera Pro,7.73,9.09,0,2,46,0
598,Outdoor Camera Pro,22.26,2.43,1,1,23,1
599,Outdoor Camera Pro,4.3,9.09,0,0,4,0
600,Outdoor Camera Pro,23.2,3.16,0,2,10,0
601,Doorbell Camera Pro,5.34,9.77,1,3,43,0
602,Smart Lock,17.93,2.88,1,4,11,1
603,Outdoor Camera Pro,13.35,9.54,1,2,40,0
604,Smart Lock,21.29,0.63,1,4,55,1
605,Doorbell Camera Pro,13.52,7.12,0,2,55,0
606,Doorbell Camera Pro,13.06,5.37,0,3,9,0
607,Smart Lock,5.09,4.83,0,0,40,0
608,Smart Hub,4.41,2.31,0,4,12,0
609,Smart Thermosta,22.04,7.09,1,4,17,1
610,Smart Hub,8.2,1.99,1,0,32,1
611,Smart Hub,9.24,5.57,0,4,23,0
612,Smart Hub,18.36,2.61,1,1,15,1
613,Outdoor Camera Pro,8.46,9.56,1,0,51,1
614,Doorbell Camera Pro,22.87,0.38,1,3,28,1
615,Smart Hub,17.84,2.08,1,2,52,1
616,Doorbell Camera Pro,14.54,2.5,1,2,38,1
617,Smart Lock,21.2,4.2,0,0,5,1
618,Smart Thermosta,1.67,2.4,0,1,40,0
619,Smart Lock,6.54,4.96,1,3,18,1
620,Smart Lock,11.43,8.74,1,2,53,0
621,Outdoor Camera Pro,5.83,7.15,0,2,21,0
622,Smart Thermosta,17.98,5.84,0,1,15,0
623,Smart Lock,22.1,0.98,1,4,3,1
624,Smart Lock,10.46,6.97,1,0,46,1
625,Smart Thermosta,8.54,1.75,1,1,26,1
626,Smart Thermosta,23.1,7.89,0,1,15,0
627,Smart Lock,10.95,2.58,1,1,45,1
628,Smart Thermosta,11.99,4.23,1,1,53,1
629,Smart Lock,8.76,3.57,1,4,20,1
630,Smart Lock,21.87,8.6,1,3,59,0
631,Outdoor Camera Pro,13.87,1.35,1,1,21,1
632,Smart Hub,18.41,5.7,1,1,26,1
633,Smart Lock,19.58,1.51,1,0,41,1
634,Doorbell Camera Pro,8.53,7.08,1,2,23,1
635,Smart Hub,10.69,9.06,0,4,49,0
636,Smart Hub,20.44,4.4,0,1,51,0
637,Smart Hub,9.04,4.93,0,3,25,0
638,Outdoor Camera Pro,19.16,9.28,1,3,4,1
639,Smart Lock,22.61,5.26,0,3,52,0
640,Outdoor Camera Pro,15.15,4.93,0,0,10,1
641,Smart Lock,17.93,5.83,0,3,22,0
642,Outdoor Camera Pro,19.42,6.92,0,0,3,0
643,Outdoor Camera Pro,20.36,1.16,0,4,19,0
644,Doorbell Camera Pro,9.78,8.23,1,3,31,1
645,Outdoor Camera Pro,1.7,4.41,0,2,9,0
646,Smart Thermosta,9.94,0.82,1,1,29,1
647,Doorbell Camera Pro,16.33,7.88,1,4,37,0
648,Outdoor Camera Pro,11.08,3.83,0,2,46,0
649,Smart Hub,18.1,1.09,1,4,7,1
650,Smart Thermosta,8.89,6.37,0,3,53,0
651,Smart Thermosta,15.42,8.81,1,4,38,0
652,Smart Thermosta,4.88,8.89,1,4,24,0
653,Doorbell Camera Pro,18.11,9.58,0,4,8,0
654,Outdoor Camera Pro,13.32,8.69,1,0,34,1
655,Outdoor Camera Pro,5.3,0.12,1,2,59,0
656,Smart Hub,7.36,3.86,1,3,57,0
657,Smart Hub,18.09,8.2,1,1,26,1
658,Smart Thermosta,11.84,3.73,1,3,28,1
659,Smart Hub,5.58,6.06,1,3,28,0
660,Doorbell Camera Pro,23.23,6.1,1,0,46,1
661,Outdoor Camera Pro,17.31,3.71,1,0,54,1
662,Smart Thermosta,22.99,9.05,0,4,7,0
663,Smart Hub,10.54,5.08,1,3,3,1
664,Doorbell Camera Pro,11.66,4.7,0,2,52,0
665,Doorbell Camera Pro,21.6,9.98,0,0,22,0
666,Smart Hub,12.84,4.99,1,0,55,1
667,Outdoor Camera Pro,17.12,1.87,1,2,38,1
668,Smart Hub,6.43,5.18,0,0,53,0
669,Smart Thermosta,11,8.16,0,2,46,0
670,Smart Hub,3.4,7.79,0,1,44,0
671,Doorbell Camera Pro,5.34,7.91,1,2,18,0
672,Smart Hub,0.52,7.11,1,1,12,0
673,Outdoor Camera Pro,1.42,2.62,1,4,31,1
674,Smart Lock,23.47,8.63,0,4,39,0
675,Smart Hub,6.2,8.95,1,0,5,1
676,Outdoor Camera Pro,16.09,2.02,1,2,44,1
677,Outdoor Camera Pro,20.22,1.39,1,0,41,1
678,Doorbell Camera Pro,13.44,9.76,1,2,29,1
679,Outdoor Camera Pro,4.1,8.7,0,0,43,0
680,Outdoor Camera Pro,17.61,8.94,1,4,36,0
681,Outdoor Camera Pro,14.61,8.88,1,4,14,1
682,Outdoor Camera Pro,17.68,5.46,0,0,58,0
683,Smart Thermosta,18.59,6.5,1,2,44,0
684,Smart Thermosta,23.42,5.5,0,3,18,0
685,Doorbell Camera Pro,13.98,0.61,0,2,7,0
686,Smart Hub,8.53,7.48,1,0,23,1
687,Outdoor Camera Pro,15.74,5.1,0,2,33,0
688,Smart Hub,2.11,6.51,1,1,59,0
689,Smart Hub,21.59,5.08,0,2,45,0
690,Doorbell Camera Pro,3.31,4.97,0,4,16,0
691,Outdoor Camera Pro,8.2,1.8,1,4,37,1
692,Outdoor Camera Pro,19.67,2.86,0,1,51,0
693,Smart Lock,14.54,1.67,1,2,25,1
694,Smart Hub,9.75,2.04,1,3,9,1
695,Smart Hub,11.63,9.73,1,2,55,0
696,Smart Thermosta,20.58,1.62,1,4,28,1
697,Smart Lock,8.49,2.77,0,4,9,0
698,Smart Thermosta,20.94,5.95,1,0,12,1
699,Smart Thermosta,2.57,6.14,0,4,18,0
700,Smart Thermosta,18.75,1.62,1,0,27,1
701,Doorbell Camera Pro,20.42,7.96,0,4,26,0
702,Doorbell Camera Pro,4.77,7.87,0,4,56,0
703,Smart Thermosta,10.61,2.45,0,3,26,0
704,Smart Lock,4.39,2.96,0,0,10,0
705,Smart Hub,17.11,9.39,1,0,58,1
706,Smart Lock,13.08,8.27,1,4,17,1
707,Outdoor Camera Pro,15.43,7.01,0,0,51,0
708,Doorbell Camera Pro,5.12,0.91,0,4,32,0
709,Smart Hub,5.48,4.24,1,4,24,1
710,Smart Hub,1.48,5.64,0,2,43,0
711,Outdoor Camera Pro,8.07,1.96,0,0,48,0
712,Outdoor Camera Pro,13.65,4.54,1,1,8,1
713,Smart Thermosta,20.66,6.05,0,0,30,0
714,Doorbell Camera Pro,16.17,3.34,0,0,26,1
715,Doorbell Camera Pro,10.73,7.83,1,3,24,1
716,Smart Lock,22.9,8.42,0,1,27,0
717,Smart Thermosta,17.4,3.3,1,1,15,1
718,Smart Thermosta,22.36,8.4,1,3,28,1
719,Smart Thermosta,12.9,1.13,1,3,11,1
720,Smart Thermosta,6.58,8.39,1,0,39,0
721,Doorbell Camera Pro,1.74,1.61,0,2,2,0
722,Doorbell Camera Pro,17.56,0.92,1,3,51,1
723,Smart Thermosta,3.35,6.45,1,1,9,0
724,Smart Lock,7.62,4.77,0,1,50,0
725,Smart Hub,13.01,9.09,1,0,45,1
726,Smart Hub,13.76,3.7,0,2,23,0
727,Smart Lock,14.61,2.94,1,4,33,1
728,Smart Thermosta,4.41,5.06,1,3,19,0
729,Doorbell Camera Pro,9.42,4.61,1,3,13,1
730,Smart Hub,15,3.51,1,0,14,1
731,Outdoor Camera Pro,23.29,6.97,0,2,32,0
732,Outdoor Camera Pro,17.6,7.62,0,1,49,0
733,Smart Lock,22.18,8.54,0,1,22,0
734,Smart Thermosta,18.41,9.73,1,4,20,1
735,Smart Hub,14.41,2.74,1,1,33,1
736,Smart Thermosta,5.01,7.19,1,3,5,0
737,Smart Hub,16.17,4,0,4,20,0
738,Smart Lock,15.15,6.8,1,2,14,1
739,Smart Lock,14.66,4.81,0,4,27,0
740,Outdoor Camera Pro,12.01,9.94,0,2,26,0
741,Smart Thermosta,12.92,7.32,0,1,32,0
742,Outdoor Camera Pro,8.36,9.53,1,0,30,1
743,Smart Thermosta,12.7,8.37,1,4,27,1
744,Outdoor Camera Pro,5.14,9.04,1,4,26,0
745,Doorbell Camera Pro,19.42,8.16,1,3,18,1
746,Doorbell Camera Pro,4.87,4.65,0,3,45,0
747,Doorbell Camera Pro,2.5,2.59,0,2,23,0
748,Doorbell Camera Pro,10.75,3.77,1,0,44,1
749,Smart Hub,15.97,0.3,1,3,47,1
750,Doorbell Camera Pro,10.79,5.29,1,3,24,1
751,Smart Lock,7,5.1,0,1,4,0
752,Smart Lock,13.62,5.3,1,1,41,0
753,Smart Hub,8.65,9.74,0,3,3,0
754,Doorbell Camera Pro,22.42,9.12,0,2,54,0
755,Doorbell Camera Pro,22.18,1.7,0,0,43,0
756,Doorbell Camera Pro,12.31,3.75,0,3,30,0
757,Outdoor Camera Pro,8.21,4.3,0,2,47,0
758,Smart Thermosta,17.82,3.67,0,2,16,0
759,Outdoor Camera Pro,1.36,8.01,0,3,7,0
760,Smart Thermosta,11.66,5.29,1,2,39,0
761,Doorbell Camera Pro,8.4,5.76,1,4,22,1
762,Doorbell Camera Pro,22.13,8.54,1,2,41,0
763,Outdoor Camera Pro,0.78,8.08,0,3,31,0
764,Outdoor Camera Pro,13.49,1.41,0,2,49,0
765,Smart Thermosta,17.91,7.17,1,3,13,1
766,Smart Lock,11.9,4.41,0,1,41,0
767,Smart Thermosta,2.51,3.02,0,3,41,0
768,Outdoor Camera Pro,23.35,0.6,0,2,52,0
769,Outdoor Camera Pro,12.67,4.92,0,3,29,0
770,Smart Hub,14.93,3.62,0,0,28,1
771,Outdoor Camera Pro,6.06,2.59,0,3,44,0
772,Smart Hub,11.86,6.98,0,3,53,0
773,Smart Lock,10.59,7.72,0,0,19,0
774,Smart Thermosta,2.26,2.52,0,0,23,0
775,Smart Thermosta,2.99,0.59,0,0,47,0
776,Smart Hub,20.18,8.5,0,4,50,0
777,Smart Thermosta,6.14,0.2,0,3,8,0
778,Outdoor Camera Pro,5.08,9.38,1,0,25,1
779,Doorbell Camera Pro,12.37,6.31,0,0,38,0
780,Smart Hub,18.57,3.29,0,1,57,0
781,Smart Thermosta,1.96,2.54,1,4,38,0
782,Smart Hub,14.05,0.19,1,3,35,1
783,Smart Hub,3.3,2.43,1,2,26,1
784,Doorbell Camera Pro,1.36,1.46,0,4,3,0
785,Outdoor Camera Pro,1.74,6.16,0,4,2,0
786,Smart Hub,20.1,1.75,1,1,5,1
787,Smart Thermosta,3.27,5.33,1,3,20,0
788,Smart Lock,1.56,5.94,1,3,12,0
789,Smart Hub,10.79,3.05,0,0,38,0
790,Smart Hub,20.33,0.45,0,0,16,1
791,Doorbell Camera Pro,6.67,0.47,1,4,37,0
792,Outdoor Camera Pro,10.41,0.36,0,1,38,0
793,Smart Lock,1.44,7.42,0,3,36,0
794,Smart Thermosta,11.05,3.25,1,1,46,1
795,Smart Lock,14.07,7.98,1,2,29,1
796,Smart Thermosta,13.92,4.37,1,3,35,1
797,Outdoor Camera Pro,8.31,4.58,0,0,49,0
798,Smart Thermosta,7.92,5.18,0,4,37,0
799,Doorbell Camera Pro,3.01,7.16,0,1,54,0
800,Doorbell Camera Pro,9.12,2.81,0,0,21,1
801,Doorbell Camera Pro,2.84,1.3,0,4,21,0
802,Doorbell Camera Pro,18.52,5.6,1,0,28,1
803,Smart Lock,23.21,3.34,0,3,6,0
804,Outdoor Camera Pro,23.3,4.48,0,1,20,0
805,Smart Thermosta,20.83,6.5,1,2,36,0
806,Smart Thermosta,14.62,4.99,1,0,59,1
807,Doorbell Camera Pro,16.97,6.24,1,1,13,1
808,Doorbell Camera Pro,7.2,5.49,1,3,40,0
809,Smart Hub,15.32,7.42,0,0,11,0
810,Outdoor Camera Pro,11.21,7.09,0,3,24,0
811,Smart Lock,11.83,5.39,1,2,19,1
812,Smart Thermosta,18.31,6.82,0,2,23,0
813,Smart Hub,7.13,8.75,1,4,31,0
814,Smart Hub,7.97,4.38,0,4,37,0
815,Smart Thermosta,22.23,4.19,0,4,37,0
816,Smart Lock,1.82,7.67,0,3,3,0
817,Smart Hub,11.91,5.87,1,4,34,1
818,Smart Hub,21.95,0.8,1,1,29,1
819,Outdoor Camera Pro,14.84,8.93,0,3,3,0
820,Smart Lock,13.34,0.4,0,3,15,0
821,Smart Hub,6.37,7.51,1,4,7,0
822,Smart Lock,8.57,7.61,1,4,3,1
823,Smart Thermosta,20.52,9.54,0,3,47,0
824,Doorbell Camera Pro,13.64,0.64,0,2,43,0
825,Smart Hub,12.6,6.01,1,2,16,1
826,Outdoor Camera Pro,2.84,4.34,0,4,45,0
827,Smart Thermosta,0.88,3.37,1,2,34,1
828,Smart Lock,23.15,0.99,1,1,20,1
829,Smart Thermosta,9.36,5.67,0,1,44,0
830,Smart Hub,14.68,4.84,0,1,53,0
831,Smart Lock,2.37,1.14,0,3,39,0
832,Doorbell Camera Pro,16.55,6.16,1,3,33,1
833,Smart Thermosta,22.42,7.41,1,3,14,1
834,Smart Hub,14.03,7.7,1,3,56,0
835,Outdoor Camera Pro,3.46,9.06,0,3,42,0
836,Smart Lock,14.17,4.15,0,4,35,0
837,Smart Thermosta,18.51,9.54,1,2,11,1
838,Smart Thermosta,10.05,8.67,1,4,54,0
839,Doorbell Camera Pro,21.18,3.04,0,2,20,0
840,Doorbell Camera Pro,15.74,1.68,1,4,30,1
841,Outdoor Camera Pro,21.63,4.41,0,1,53,0
842,Outdoor Camera Pro,15.15,4.08,0,0,58,0
843,Smart Hub,3.59,5.8,1,3,28,0
844,Smart Hub,7.78,5.88,1,0,15,1
845,Outdoor Camera Pro,5.24,7.52,1,0,38,0
846,Outdoor Camera Pro,21.86,5.15,1,1,50,0
847,Smart Lock,18.37,1.14,1,0,13,1
848,Doorbell Camera Pro,16.4,8.6,0,0,47,0
849,Smart Hub,7.57,3.17,1,1,35,1
850,Doorbell Camera Pro,4.83,9.72,0,2,47,0
851,Doorbell Camera Pro,18.28,1.27,1,4,24,1
852,Outdoor Camera Pro,11.64,9.59,1,0,56,1
853,Smart Lock,5.81,1,1,3,1,1
854,Smart Thermosta,14.99,2.39,1,1,42,1
855,Smart Lock,1.45,0.56,1,0,24,1
856,Smart Lock,8.17,7.08,1,2,27,1
857,Doorbell Camera Pro,11.51,8.52,0,2,18,0
858,Smart Lock,3.98,4.4,1,3,58,0
859,Smart Hub,23.64,9.29,1,0,26,1
860,Doorbell Camera Pro,5.41,5.94,1,3,29,0
861,Smart Hub,3.56,6.34,1,2,8,0
862,Smart Thermosta,5.28,8.47,0,2,44,0
863,Doorbell Camera Pro,18.57,3.04,0,4,26,0
864,Smart Thermosta,10.5,3.61,0,2,5,0
865,Doorbell Camera Pro,13.79,9.07,0,1,33,0
866,Outdoor Camera Pro,0.99,9.02,0,4,40,0
867,Smart Lock,1.31,9.77,0,3,5,0
868,Outdoor Camera Pro,10.98,9.03,1,2,49,0
869,Smart Thermosta,19.69,1.36,1,1,47,1
870,Smart Lock,21.3,8.25,0,4,36,0
871,Doorbell Camera Pro,2.54,4.16,1,1,13,1
872,Smart Lock,13.15,9.91,1,4,17,1
873,Smart Hub,21.96,4.78,1,4,13,1
874,Smart Lock,9.62,5.58,1,4,25,1
875,Smart Hub,19.99,5.34,1,3,58,0
876,Smart Lock,3.64,3.29,0,4,2,0
877,Smart Hub,22.48,0.84,0,4,24,0
878,Smart Thermosta,18.16,8.97,0,1,36,0
879,Outdoor Camera Pro,22.62,8.05,0,4,25,0
880,Doorbell Camera Pro,16.4,1.48,0,3,34,0
881,Smart Lock,9.04,7.79,0,1,12,0
882,Outdoor Camera Pro,22.55,6.3,1,4,19,1
883,Doorbell Camera Pro,6.98,4.15,0,1,50,0
884,Doorbell Camera Pro,8.31,2.61,1,3,42,1
885,Smart Hub,16.97,8.61,1,1,30,1
886,Smart Thermosta,18.48,7.03,0,3,37,0
887,Smart Thermosta,22.34,5.52,0,2,43,0
888,Outdoor Camera Pro,5.31,6.13,0,4,1,0
889,Smart Thermosta,19.25,1,1,3,3,1
890,Smart Lock,17.86,4.79,0,4,49,0
891,Smart Thermosta,2,2.02,0,3,26,0
892,Outdoor Camera Pro,9.6,2.16,0,0,15,1
893,Smart Thermosta,7.14,6.65,1,0,46,0
894,Smart Lock,7.66,9.12,0,0,56,0
895,Smart Hub,23.6,4.1,0,3,47,0
896,Outdoor Camera Pro,15.61,2.16,1,4,48,1
897,Smart Hub,17.37,6.52,1,0,28,1
898,Smart Hub,23.45,8.72,1,4,4,1
899,Smart Hub,9.36,7.51,0,3,19,0
900,Doorbell Camera Pro,19.34,8.7,0,4,24,0
901,Doorbell Camera Pro,10.71,5.41,1,4,57,0
902,Smart Hub,20.93,7.54,0,0,40,0
903,Outdoor Camera Pro,4.75,1.49,1,1,6,1
904,Smart Lock,22.77,3.55,1,2,16,1
905,Smart Lock,5.64,3.96,1,3,32,1
906,Smart Thermosta,8.17,5.16,1,3,30,1
907,Outdoor Camera Pro,18.27,9.3,1,3,35,1
908,Doorbell Camera Pro,9.75,8.76,0,2,8,0
909,Smart Hub,14.79,1.43,0,1,5,0
910,Smart Thermosta,10.95,1.81,0,4,37,0
911,Smart Lock,17.95,3.64,0,3,12,0
912,Doorbell Camera Pro,5.87,2.98,1,4,25,1
913,Doorbell Camera Pro,1.87,6.19,0,0,33,0
914,Smart Hub,7.55,9.04,1,0,39,0
915,Smart Lock,11.65,9.63,1,0,24,1
916,Outdoor Camera Pro,4.45,6.57,0,3,11,0
917,Doorbell Camera Pro,8.84,8.4,0,2,42,0
918,Smart Hub,9.9,5.3,1,3,35,1
919,Outdoor Camera Pro,1.85,2.16,0,0,40,0
920,Smart Lock,14.21,5.29,0,0,1,0
921,Doorbell Camera Pro,21.28,5.6,0,3,8,0
922,Outdoor Camera Pro,4.07,7.45,0,2,23,0
923,Outdoor Camera Pro,14.55,2.28,1,2,20,1
924,Outdoor Camera Pro,16.12,3.75,1,4,32,1
925,Doorbell Camera Pro,10.35,3.7,0,1,11,0
926,Doorbell Camera Pro,16.98,9.6,1,0,7,1
927,Smart Thermosta,10.15,4.5,1,2,58,1
928,Smart Lock,12.36,7.58,0,0,30,0
929,Smart Hub,0.67,7.53,0,1,59,0
930,Outdoor Camera Pro,16.76,2.73,1,0,48,1
931,Smart Thermosta,16.04,5.76,1,2,39,0
932,Smart Hub,1.4,8.95,1,4,13,0
933,Smart Thermosta,9.15,4.8,0,3,42,0
934,Doorbell Camera Pro,23.51,9.46,1,3,49,0
935,Outdoor Camera Pro,10.39,2.22,1,2,3,1
936,Smart Hub,12.3,0.83,0,2,7,0
937,Smart Hub,21.88,8.93,1,1,43,0
938,Smart Hub,17.36,8.49,0,0,13,0
939,Smart Hub,14.18,9.93,0,1,37,0
940,Smart Hub,19.25,6.83,1,3,25,1
941,Smart Thermosta,20.81,9.37,0,0,23,0
942,Outdoor Camera Pro,11.24,8.29,0,1,51,0
943,Doorbell Camera Pro,11.67,8.46,1,3,47,0
944,Doorbell Camera Pro,9.57,5.73,0,0,33,0
945,Doorbell Camera Pro,23.22,3.89,1,4,5,1
946,Doorbell Camera Pro,16.88,9.35,0,4,32,0
947,Smart Thermosta,2.46,4.38,0,1,30,0
948,Smart Lock,20.78,5.43,1,2,31,1
949,Outdoor Camera Pro,11.79,4.52,1,0,13,1
950,Smart Hub,2.12,5.69,1,1,42,0
951,Smart Lock,13.42,4.76,0,2,5,0
952,Doorbell Camera Pro,10.3,0.57,1,2,23,1
953,Smart Lock,21.13,8.83,0,0,1,0
954,Outdoor Camera Pro,5.29,4.5,1,0,10,1
955,Smart Hub,19.92,5.93,0,2,50,0
956,Smart Hub,13.61,1.48,1,3,27,1
957,Outdoor Camera Pro,1.78,0.13,0,1,54,0
958,Outdoor Camera Pro,23.34,2.53,1,0,8,1
959,Doorbell Camera Pro,12.55,7.08,0,2,52,0
960,Smart Hub,7.34,1.08,0,3,3,0
961,Smart Lock,11.53,9.1,0,4,19,0
962,Smart Thermosta,20.66,2.23,0,2,51,0
963,Smart Thermosta,7.67,2.13,1,3,2,1
964,Outdoor Camera Pro,5.03,1.9,0,4,49,0
965,Doorbell Camera Pro,3.53,0.24,1,3,31,1
966,Smart Thermosta,7.5,7.74,0,0,48,0
967,Smart Hub,18.83,8.76,1,2,53,0
968,Outdoor Camera Pro,11.58,6.18,0,4,10,0
969,Smart Lock,5.85,1.96,0,3,53,0
970,Outdoor Camera Pro,4.41,2.92,1,4,16,1
971,Smart Lock,8.32,4.81,1,1,37,1
972,Outdoor Camera Pro,22.59,9.55,0,2,20,0
973,Outdoor Camera Pro,8.56,2.55,1,0,3,1
974,Outdoor Camera Pro,23.72,7.34,1,4,35,1
975,Smart Lock,11.9,4.45,1,3,34,1
976,Smart Lock,4.71,3.05,0,4,21,0
977,Outdoor Camera Pro,21.44,4.61,1,3,36,1
978,Smart Thermosta,11.32,0.8,0,4,32,0
979,Doorbell Camera Pro,17.18,8.01,1,0,54,1
980,Doorbell Camera Pro,23.62,2.51,1,0,18,1
981,Doorbell Camera Pro,1.68,7.28,0,2,34,0
982,Smart Lock,2.77,0.78,1,0,56,1
983,Smart Lock,17.43,9.56,1,4,38,0
984,Smart Thermosta,7.12,2.01,1,4,3,1
985,Doorbell Camera Pro,4.83,8.84,1,0,53,0
986,Doorbell Camera Pro,1.43,8.11,1,1,3,0
987,Outdoor Camera Pro,1.01,9.68,1,4,27,0
988,Smart Lock,18.7,4.83,1,2,2,1
989,Doorbell Camera Pro,3.66,7.3,0,1,3,0
990,Smart Thermosta,11.49,3.77,0,0,17,1
991,Smart Thermosta,14.74,1.93,0,3,46,0
992,Doorbell Camera Pro,10.57,4.49,0,4,39,0
993,Smart Lock,1.14,1.74,0,3,54,0
994,Smart Thermosta,18.91,9.82,1,2,53,0
995,Outdoor Camera Pro,0.75,1.05,0,1,38,0
996,Smart Thermosta,18.4,5.93,0,3,40,0
997,Smart Hub,21.49,6.3,1,2,19,1
998,Smart Hub,10.67,5.43,0,3,19,0
999,Smart Lock,13.09,6.66,1,3,44,0
1000,Doorbell Camera Pro,11.71,1.25,1,2,5,1
1001,Smart Lock,9.65,5.59,0,4,5,0
1002,Smart Lock,21.35,2.94,0,3,14,0
1003,Smart Lock,21.51,9.41,1,2,27,1
1004,Smart Lock,8.39,7.64,1,3,49,0
1005,Outdoor Camera Pro,14.95,9.73,0,4,48,0
1006,Outdoor Camera Pro,22.28,0.47,1,2,36,1
1007,Smart Thermosta,23.11,2.92,0,3,57,0
1008,Smart Hub,12.46,2.03,0,0,40,0
1009,Smart Lock,11.14,0.21,0,4,35,0
1010,Smart Thermosta,7.05,2.5,0,3,21,0
1011,Smart Hub,23.03,6.82,1,1,5,1
1012,Doorbell Camera Pro,3.86,2.39,1,2,55,0
1013,Outdoor Camera Pro,14.13,5.14,0,3,24,0
1014,Smart Hub,7.14,8.89,0,4,57,0
1015,Doorbell Camera Pro,7.06,6.97,1,4,39,0
1016,Smart Hub,10.02,4.01,1,1,50,1
1017,Outdoor Camera Pro,23.97,3.79,1,1,24,1
